pm,stator_yoke,stator_tooth,stator_winding
0.2064209,-0.10862163,0.4574329,0.96192527
0.1903587,-0.110932976,0.4510521,0.9559157
0.18786499,-0.11116888,0.45012477,0.9549592
0.18845831,-0.110931456,0.45038298,0.9550729
0.20838057,-0.107846275,0.4581671,0.96199346
0.20330423,-0.10847056,0.4560528,0.95977825
0.1913368,-0.11018482,0.4512271,0.9551397
0.17431763,-0.11281443,0.44435132,0.94875586
0.16487545,-0.11430523,0.44040456,0.9450244
0.14689884,-0.11737269,0.43309912,0.9385707
0.12467642,-0.12147911,0.42380378,0.93037325
0.1086517,-0.124534935,0.4169234,0.9242447
0.10272038,-0.12574069,0.41441864,0.9221309
0.08737658,-0.1287961,0.40780202,0.91630435
0.081409976,-0.13002841,0.4052634,0.91417205
0.07359472,-0.1316099,0.40205663,0.91152674
0.06478305,-0.13339198,0.3981379,0.9079896
0.059385497,-0.13449518,0.3956544,0.9056744
0.05007418,-0.13637695,0.39160803,0.9020933
0.038112123,-0.13868432,0.38632166,0.8972548
0.028786574,-0.14039987,0.382107,0.89328027
0.020001017,-0.14213891,0.3781849,0.8896872
0.022259515,-0.14146736,0.37900043,0.890076
0.03719974,-0.13835648,0.3854383,0.89559436
0.04778399,-0.13610223,0.39012444,0.8996837
0.058325198,-0.13385391,0.39462867,0.9034761
0.06397843,-0.13258496,0.39718238,0.9057132
0.06513497,-0.13228916,0.3976485,0.90603596
0.06980473,-0.13133685,0.39957294,0.9076185
0.062000576,-0.13301894,0.39628932,0.90493137
0.057318296,-0.13406926,0.39428997,0.9032979
0.054530364,-0.13480726,0.39328492,0.902746
0.056010004,-0.13457923,0.3941357,0.903772
0.052098874,-0.13549298,0.39247093,0.9024652
0.04409438,-0.1372498,0.38903743,0.899595
0.038696636,-0.13844809,0.38665727,0.8975761
0.03415361,-0.13948037,0.38464108,0.89585596
0.036347706,-0.1390542,0.38554645,0.8966314
0.03447474,-0.13932927,0.3847894,0.89594674
0.026204713,-0.14097199,0.38095695,0.89229935
0.018292565,-0.14251226,0.37728253,0.8887931
-0.014032468,-0.14892389,0.3627836,0.87553406
-0.029243376,-0.15184176,0.3557808,0.8689308
-0.04862443,-0.15544981,0.3468046,0.860329
-0.059531145,-0.157312,0.34177235,0.85543084
-0.05945917,-0.15711084,0.3415237,0.85483575
-0.05561584,-0.15617532,0.34304008,0.8559174
-0.059449703,-0.15689203,0.3412627,0.85422313
-0.06559235,-0.15812418,0.33854023,0.851796
-0.09269449,-0.16317454,0.32644364,0.84063745
-0.11369992,-0.16701213,0.317343,0.8323979
-0.11906846,-0.16813388,0.31497177,0.83029604
-0.13162702,-0.17035937,0.30947715,0.82521415
-0.1392878,-0.17176288,0.30630395,0.82245725
-0.14783332,-0.17328164,0.30278033,0.8193722
-0.15042035,-0.17366476,0.30174705,0.8184667
-0.16641815,-0.17627434,0.2950827,0.8123808
-0.17995755,-0.1780726,0.28924745,0.8065891
-0.19227923,-0.17941914,0.2839696,0.80114746
-0.2031927,-0.18039468,0.2792359,0.79602903
-0.2100428,-0.18070918,0.27622044,0.79250824
-0.22482452,-0.1809302,0.27004948,0.78512764
-0.23117244,-0.17980261,0.266797,0.779863
-0.23014113,-0.17839085,0.2664858,0.77793
-0.22518581,-0.1773929,0.2678595,0.77847356
-0.22103918,-0.17619964,0.26881918,0.77829397
-0.21989508,-0.17551926,0.2689611,0.77773654
-0.21923515,-0.17503056,0.26907936,0.7774156
-0.22177915,-0.17511244,0.268049,0.77618265
-0.22513172,-0.17515412,0.26673585,0.77458364
-0.22920913,-0.17535707,0.26524776,0.7729649
-0.23317717,-0.17579964,0.2640018,0.77196485
-0.23575935,-0.17682472,0.2635303,0.7725545
-0.23880163,-0.17790332,0.26293084,0.7730608
-0.24428338,-0.17891277,0.2613808,0.77232015
-0.24495874,-0.180357,0.26166633,0.7741776
-0.24048895,-0.18144761,0.2638639,0.7780193
-0.23231643,-0.1821402,0.26740584,0.7830387
-0.22260456,-0.1820699,0.27141276,0.78789526
-0.22464487,-0.18156666,0.2704555,0.7863126
-0.23157227,-0.1813438,0.26748303,0.7824131
-0.22956543,-0.18076587,0.26802552,0.78247905
-0.21821457,-0.18020648,0.2725023,0.7874403
-0.20011297,-0.17881021,0.28000095,0.7955458
-0.1814537,-0.17659208,0.28765985,0.80312353
-0.17314003,-0.1753628,0.29110193,0.8063592
-0.16464566,-0.1741738,0.2945659,0.80960506
-0.15745696,-0.17306018,0.29759723,0.8124628
-0.14701414,-0.17166692,0.30219984,0.8170885
-0.13563304,-0.17018735,0.3072311,0.8221519
-0.13136281,-0.16968381,0.30948812,0.82475394
-0.13509741,-0.17059128,0.30814865,0.8239142
-0.13259873,-0.17041346,0.30935374,0.8253017
-0.13026783,-0.170182,0.3104802,0.8265597
-0.14137968,-0.17221434,0.30575094,0.82232726
-0.15043832,-0.17387465,0.30201536,0.8190894
-0.14965798,-0.1737654,0.30251256,0.81971943
-0.1536322,-0.17450444,0.30088505,0.8183161
-0.15028222,-0.17396048,0.3023701,0.81974506
-0.13365121,-0.17116007,0.30941492,0.826187
-0.11150353,-0.16724762,0.31909674,0.83515054
-0.08233875,-0.16185275,0.33196557,0.84696436
-0.060679134,-0.15754884,0.3417668,0.85596114
-0.032912724,-0.1520373,0.35418153,0.86718255
0.0018606,-0.14505978,0.36975756,0.8812544
0.032220945,-0.13893732,0.38327444,0.8934
0.05539717,-0.13431187,0.39348105,0.90252423
0.07365663,-0.13070822,0.40157962,0.90985703
0.08300629,-0.12884234,0.4058317,0.91381365
0.07723275,-0.13008554,0.40347385,0.91194516
0.0729986,-0.13098882,0.40170196,0.91052264
0.06781188,-0.13217703,0.3994172,0.9085927
0.060710464,-0.13365485,0.39623907,0.9057651
0.053737696,-0.13509175,0.39315078,0.90302837
-0.0033599064,-0.14650711,0.3678038,0.88017464
-0.05414664,-0.15667161,0.3450663,0.85955983
-0.07501977,-0.16079132,0.3357818,0.8511585
-0.06891766,-0.15958618,0.33838898,0.85343945
-0.05724634,-0.15729412,0.34351146,0.85802287
-0.043890458,-0.15460646,0.3493703,0.86322784
-0.019702993,-0.14976546,0.36028445,0.8731951
0.0042888373,-0.14498554,0.37101772,0.88293195
0.03617108,-0.13849443,0.38520458,0.8956411
0.06606378,-0.13246943,0.39830992,0.9072692
0.09149635,-0.1274094,0.4093213,0.9169859
0.117955,-0.1222792,0.42071953,0.92712176
0.12532616,-0.12088909,0.4238978,0.92996347
0.13415882,-0.11931808,0.42759034,0.93326163
0.13123493,-0.11989604,0.4263904,0.93225324
0.122264,-0.12158528,0.42266446,0.929047
0.11678909,-0.12263337,0.42031455,0.92699486
0.1097025,-0.123993084,0.41736037,0.9244765
0.098624036,-0.12618445,0.41263354,0.9203657
0.090710744,-0.1278256,0.4091765,0.9173315
0.07803735,-0.13034675,0.40371987,0.91254956
0.067731485,-0.13249256,0.39921087,0.9085964
0.05942316,-0.13417904,0.3956413,0.90549725
0.055651058,-0.13484764,0.39409533,0.90416515
0.05268163,-0.13543215,0.39276958,0.90294874
0.109109804,-0.11835531,0.4226842,0.931358
0.36200467,-0.07753734,0.51427716,1.0079404
0.474374,-0.15018913,0.45699412,0.9294352
0.32311025,-0.40035924,0.117285304,0.5291233
0.030456353,-0.8080932,-0.5357637,-0.3245692
-0.51274914,-1.0592809,-0.97052366,-0.856207
-0.74573964,-1.0957924,-1.0665206,-0.97917527
-0.8262878,-1.0967683,-1.0791445,-1.0003102
-0.8553734,-1.09743,-1.0801516,-1.0068251
-0.86303264,-1.0983361,-1.078379,-1.0090549
-0.8624736,-1.0971944,-1.0738544,-1.0068973
-0.85927105,-1.0930793,-1.0661049,-0.9999789
-0.8558679,-1.0878279,-1.0575383,-0.9913898
-0.8546426,-1.0833853,-1.0506711,-0.98428774
-0.8563412,-1.0795338,-1.0451673,-0.97839284
-0.859159,-1.0771062,-1.0418249,-0.9748113
-0.8684697,-1.076572,-1.0415719,-0.97471553
-0.86988276,-1.0748886,-1.03928,-0.9721859
-0.86960393,-1.0739156,-1.0378133,-0.9706013
-0.8694693,-1.0733839,-1.0369762,-0.9697245
-0.8718327,-1.0743037,-1.0382531,-0.9712896
-0.8763166,-1.0763326,-1.0412066,-0.97475034
-0.87874913,-1.0790261,-1.0447929,-0.9790078
-0.8995728,-1.0854874,-1.0549295,-0.99062544
-0.9140543,-1.0907298,-1.0629256,-0.9997826
-0.90687156,-1.0918838,-1.0636812,-1.0008801
-0.9047294,-1.0934174,-1.0654013,-1.0030003
-0.90588665,-1.0951345,-1.067718,-1.0057012
-0.91056395,-1.0964322,-1.0697885,-1.0080557
-0.9258355,-1.0988065,-1.0742464,-1.0129114
-0.95045733,-1.1020133,-1.0806308,-1.0196074
-0.97349495,-1.1034403,-1.0845524,-1.0231326
-0.990811,-1.1030279,-1.0855855,-1.0231762
-1.0023166,-1.1021032,-1.0854434,-1.0219947
-1.0107831,-1.100532,-1.0841852,-1.019612
-1.0168204,-1.0992117,-1.0830326,-1.0175276
-1.0152433,-1.0968683,-1.0800076,-1.0140023
-1.0200776,-1.0960062,-1.0793121,-1.012578
-1.02324,-1.0960166,-1.0795679,-1.0125008
-1.0244304,-1.0964844,-1.0802495,-1.0131817
-1.0214413,-1.0965755,-1.0801356,-1.0134202
-1.0078535,-1.0965762,-1.0790534,-1.0136563
-0.9808777,-1.0964559,-1.0765319,-1.0129972
-0.9562088,-1.0959997,-1.0736251,-1.011015
-0.93792737,-1.0964321,-1.07241,-1.0103624
-0.9217217,-1.096375,-1.0707848,-1.0089759
-0.90925765,-1.0960878,-1.0692345,-1.007483
-0.9002248,-1.0956603,-1.0678341,-1.0060614
-0.8951423,-1.0949913,-1.0665035,-1.0046097
-0.892022,-1.0938444,-1.0647509,-1.0026076
-0.8879424,-1.0923657,-1.0625294,-1.0000436
-0.88508457,-1.0890076,-1.0579697,-0.9947171
-0.8815305,-1.0856059,-1.0533102,-0.9892634
-0.87856877,-1.0829573,-1.0496578,-0.9849993
-0.8779419,-1.08087,-1.0469387,-0.9817907
-0.87757117,-1.0786545,-1.0440793,-0.9784142
-0.8757711,-1.0768424,-1.041635,-0.97553825
-0.8762453,-1.0757563,-1.0402749,-0.9739374
-0.87462926,-1.0748705,-1.0389876,-0.97244704
-0.87344134,-1.0749706,-1.0389967,-0.97248876
-0.8726932,-1.0752664,-1.0393096,-0.9728638
-0.88428044,-1.0783751,-1.0443473,-0.97861326
-0.8896552,-1.0818361,-1.0492688,-0.9843375
-0.88695884,-1.0847943,-1.0527587,-0.98854876
-0.8839901,-1.0875906,-1.0560465,-0.99250746
-0.88202137,-1.0898724,-1.0587521,-0.99578905
-0.88311154,-1.092072,-1.0616432,-0.9992126
-0.8821231,-1.0931777,-1.0629673,-1.0008024
-0.8833466,-1.0944501,-1.0647182,-1.0028527
-0.88387567,-1.0937951,-1.0639455,-1.0019069
-0.88222957,-1.0930278,-1.0628068,-1.0006098
-0.8824154,-1.091406,-1.0607383,-0.9981778
-0.88165337,-1.0882636,-1.0566727,-0.99335384
-0.8813971,-1.0854772,-1.0531033,-0.9891197
-0.8788676,-1.0825404,-1.0491542,-0.9844654
-0.87928236,-1.0803012,-1.0463314,-0.9811174
-0.8798871,-1.0790082,-1.0447347,-0.9792234
-0.89642125,-1.0813639,-1.0493002,-0.9842823
-0.878201,-1.0773733,-1.042476,-0.9766055
-0.87846196,-1.0777287,-1.0429941,-0.97718114
-0.8785267,-1.0783589,-1.0437948,-0.97813356
-0.8789552,-1.0796671,-1.0454955,-0.9801465
-0.9033617,-1.0871754,-1.0573325,-0.993661
-0.89464015,-1.0882725,-1.0578926,-0.99453074
-0.8885257,-1.0892429,-1.0585392,-0.995455
-0.8854968,-1.0911212,-1.0607018,-0.99804944
-0.8899276,-1.0936315,-1.0642958,-1.0022212
-0.88968474,-1.0950025,-1.0660052,-1.0042745
-0.8867464,-1.0951035,-1.0658486,-1.0041827
-0.88421935,-1.0949179,-1.06539,-1.0036888
-0.8819168,-1.0933312,-1.0631529,-1.001098
-0.8797028,-1.0907981,-1.059748,-0.99709314
-0.87746304,-1.0873134,-1.0550861,-0.9916167
-0.87391526,-1.0841017,-1.0506724,-0.9864427
-0.87406,-1.0816936,-1.0476009,-0.9828027
-0.8729328,-1.0795677,-1.0447851,-0.97948754
-0.8716886,-1.077898,-1.0425493,-0.9768487
-0.8714025,-1.0770458,-1.0414695,-0.97555166
-0.87138355,-1.0768807,-1.0412374,-0.97529835
-0.8730478,-1.0771239,-1.0417019,-0.97581124
-0.8771582,-1.0784775,-1.0437999,-0.9782244
-0.88826907,-1.0828292,-1.0503583,-0.9857951
-0.8976811,-1.0864187,-1.0557977,-0.9920485
-0.89423543,-1.0889354,-1.0586712,-0.99554914
-0.89203256,-1.0912066,-1.0613503,-0.99877596
-0.8887086,-1.0929432,-1.0632527,-1.0011114
-0.8856782,-1.0941719,-1.0645397,-1.0027122
-0.8814717,-1.0946945,-1.06482,-1.0031528
-0.8744522,-1.0942278,-1.0636319,-1.0018718
-0.86853063,-1.0935144,-1.0622247,-1.0003195
-0.8605132,-1.0903375,-1.0574838,-0.99485326
-0.85074127,-1.0847826,-1.0495728,-0.98563826
-0.8513908,-1.0818818,-1.0458949,-0.9812619
-0.855383,-1.0802311,-1.0441096,-0.97905666
-0.85893893,-1.0793933,-1.043375,-0.9780891
-0.8611318,-1.0778409,-1.0415623,-0.975912
-0.86324304,-1.0768461,-1.0404649,-0.9745761
-0.8640265,-1.0760348,-1.0394757,-0.973409
-0.86586565,-1.0761681,-1.0397868,-0.97377133
-0.8673824,-1.0766381,-1.0405219,-0.97461796
-0.8686024,-1.0777994,-1.0421517,-0.9765012
-0.8692602,-1.0784726,-1.043051,-0.97757196
-0.87050265,-1.0810091,-1.0463765,-0.98151624
-0.87237954,-1.0844283,-1.0508916,-0.9868658
-0.8837495,-1.0902721,-1.059367,-0.99669164
-0.89066726,-1.0942541,-1.0650721,-1.003305
-0.9276464,-1.1030511,-1.0797647,-1.0196908
-0.9471624,-1.1071228,-1.0867575,-1.0272824
-0.9715277,-1.1114318,-1.0944253,-1.0352672
-0.9924326,-1.1140535,-1.0995333,-1.0400448
-1.0105816,-1.1145154,-1.1015941,-1.0409702
-1.0257034,-1.1136456,-1.101654,-1.0393922
-1.0369264,-1.1110053,-1.0991678,-1.034879
-1.0447459,-1.1081338,-1.0961136,-1.0299875
-1.0497906,-1.1048772,-1.0923972,-1.0246156
-1.0540305,-1.1019521,-1.089036,-1.0197747
-1.0591155,-1.0998151,-1.0866894,-1.0160246
-1.0631897,-1.0984099,-1.0851816,-1.0134604
-1.0631354,-1.098232,-1.0849677,-1.0131965
-1.0646241,-1.0980086,-1.0847702,-1.0126966
-1.0652449,-1.0992575,-1.0863452,-1.0145457
-1.0666482,-1.1021242,-1.0899553,-1.0187893
-1.0639182,-1.1063467,-1.0950277,-1.0255626
-1.0647416,-1.1105561,-1.1002778,-1.0319394
-1.0647271,-1.1139077,-1.1044202,-1.0370959
-1.0686607,-1.1168964,-1.1083133,-1.0412661
-1.0679257,-1.1189393,-1.1108053,-1.0444956
-1.0665926,-1.1201472,-1.1122342,-1.0465033
-1.0656655,-1.1209038,-1.1131266,-1.0477706
-1.0602056,-1.1211785,-1.1131972,-1.0487533
-1.0485563,-1.1200781,-1.1111869,-1.0480729
-1.0231862,-1.1164858,-1.1050758,-1.0438651
-0.99010855,-1.109196,-1.0933675,-1.0327303
-0.96021616,-1.1018081,-1.0814005,-1.020238
-0.935954,-1.0953811,-1.0709767,-1.0088896
-0.9183007,-1.0904258,-1.063018,-1.0000182
-0.90485466,-1.086619,-1.056864,-0.99311477
-0.89358497,-1.0837271,-1.0521004,-0.98774856
-0.8821533,-1.0809569,-1.047493,-0.98253644
-0.86770475,-1.0779225,-1.0423031,-0.9766606
-0.85524726,-1.0773214,-1.040445,-0.9746877
-0.84787166,-1.0776522,-1.0402966,-0.9746083
-0.84288514,-1.0777433,-1.0400236,-0.9743713
-0.8410861,-1.0800933,-1.0429003,-0.97783995
-0.84549475,-1.0839884,-1.048222,-0.9841114
-0.8497558,-1.0875325,-1.0530977,-0.9898338
-0.85526323,-1.0907832,-1.0577,-0.9952059
-0.858243,-1.0925876,-1.0602728,-0.9981944
-0.86137855,-1.0935137,-1.0617137,-0.9998406
-0.8659564,-1.094532,-1.0633768,-1.0017525
-0.868998,-1.0937057,-1.0625703,-1.0007337
-0.879226,-1.0931617,-1.0627654,-1.0007484
-0.8886498,-1.0930396,-1.063475,-1.0013793
-0.9184995,-1.0957469,-1.0697228,-1.0080397
-0.94166076,-1.0968609,-1.0733781,-1.011564
-0.959329,-1.0974607,-1.0758431,-1.0136732
-0.9733891,-1.0979613,-1.0778036,-1.0151877
-0.9754493,-1.0972055,-1.0770504,-1.0141453
-0.98176426,-1.0978569,-1.0784892,-1.0154045
-0.96813244,-1.0961782,-1.0751051,-1.0122712
-0.94736576,-1.0956533,-1.0724299,-1.0101876
-0.9289087,-1.0959758,-1.0710212,-1.0092633
-0.9151118,-1.096838,-1.07077,-1.0094118
-0.9053402,-1.0980153,-1.0713329,-1.010357
-0.8975011,-1.0995468,-1.0725762,-1.0120226
-0.8924924,-1.1005925,-1.0734427,-1.0131781
-0.8830707,-1.0997577,-1.0715368,-1.0111284
-0.871897,-1.0982363,-1.0686146,-1.0079169
-0.86914337,-1.0977052,-1.0676904,-1.0068948
-0.8658491,-1.0965787,-1.0659708,-1.0049236
-0.8632402,-1.0943815,-1.0629604,-1.0013839
-0.8623537,-1.092297,-1.0602114,-0.9981337
-0.85790646,-1.0885838,-1.0550809,-0.9921271
-0.84862393,-1.0825691,-1.0466325,-0.9822378
-0.8409521,-1.0776094,-1.0396662,-0.9741045
-0.8304486,-1.0721235,-1.0318856,-0.9649806
-0.8157154,-1.0658314,-1.0228971,-0.9544525
-0.79484826,-1.0561085,-1.0094335,-0.93864304
-0.77611744,-1.0460291,-0.99614465,-0.9229107
-0.7609556,-1.0366037,-0.9843741,-0.9088961
-0.75283504,-1.0316246,-0.9786312,-0.90199655
-0.75463164,-1.0354104,-0.98355925,-0.90796924
-0.7663283,-1.0471706,-0.9981344,-0.9254997
-0.78670794,-1.0625557,-1.0177621,-0.9488579
-0.808687,-1.0750599,-1.0344836,-0.96854544
-0.82301056,-1.0822043,-1.0443969,-0.9801458
-0.8289395,-1.0856266,-1.04917,-0.98570615
-0.83332825,-1.0884951,-1.0531682,-0.99036884
-0.8359432,-1.0890925,-1.0541022,-0.99142826
-0.8376068,-1.0892004,-1.0543504,-0.99168944
-0.8431536,-1.089662,-1.0553234,-0.99274206
-0.8499128,-1.0895257,-1.0556316,-0.99299496
-0.8518473,-1.086623,-1.0520514,-0.9886914
-0.84956527,-1.0828731,-1.0470835,-0.9828085
-0.8448563,-1.0787818,-1.0414617,-0.97620964
-0.83924466,-1.0751083,-1.0363256,-0.97018635
-0.8343815,-1.0720636,-1.0320717,-0.9651872
-0.83159184,-1.0703487,-1.0296754,-0.962378
-0.8241408,-1.0682377,-1.0264705,-0.95866877
-0.82112414,-1.0693518,-1.0277482,-0.9602216
-0.8164693,-1.0699973,-1.0283096,-0.96098626
-0.8153217,-1.0720634,-1.0309203,-0.9641329
-0.8159951,-1.0750517,-1.0348079,-0.96880436
-0.8174852,-1.0782592,-1.0390235,-0.9738471
-0.82170105,-1.0817869,-1.0437994,-0.9794893
-0.82820016,-1.0854771,-1.0489557,-0.9854957
-0.8324356,-1.0880028,-1.0524672,-0.98961705
-0.8384985,-1.0905187,-1.0561022,-0.9938337
-0.84710896,-1.0931988,-1.0601476,-0.99849033
-0.8552803,-1.0946938,-1.0626897,-1.0013298
-0.86130995,-1.0948626,-1.0634072,-1.0020221
-0.865629,-1.0940793,-1.0627786,-1.0011691
-0.8683566,-1.0918734,-1.0601797,-0.9980289
-0.87846076,-1.0909364,-1.0598493,-0.997446
-0.9094363,-1.0940359,-1.0666744,-1.0048014
-0.9348438,-1.0961163,-1.0717746,-1.0100318
-0.95152783,-1.0973601,-1.0750006,-1.0131396
-0.9638398,-1.0975754,-1.0764582,-1.0142267
-0.9816807,-1.0990566,-1.0799876,-1.0172836
-1.0060833,-1.1028306,-1.086814,-1.0234196
-1.0263045,-1.1072066,-1.0938034,-1.0296814
-1.0429735,-1.1107765,-1.0993476,-1.0342537
-1.0595422,-1.113632,-1.1038607,-1.03726
-1.0758581,-1.1144577,-1.1056964,-1.0367239
-1.0946541,-1.1139953,-1.1059365,-1.0334945
-1.1119397,-1.1125445,-1.1048167,-1.0286751
-1.1264406,-1.1097378,-1.1018974,-1.0221049
-1.1347934,-1.1082547,-1.1003836,-1.0185168
-1.1304108,-1.1103431,-1.1027936,-1.0223875
-1.1223712,-1.1125729,-1.105243,-1.027078
-1.116142,-1.1133195,-1.1059341,-1.0292088
-1.1119783,-1.112342,-1.1045756,-1.0283673
-1.109328,-1.1110626,-1.1028997,-1.0268209
-1.113531,-1.1062884,-1.0971813,-1.0188824
-1.1145916,-1.1024106,-1.0924517,-1.0127968
-1.1061437,-1.1012229,-1.0906624,-1.0122609
-1.0926229,-1.1014405,-1.090383,-1.0145447
-1.0789437,-1.1024367,-1.0910034,-1.0178862
-1.0647837,-1.1034724,-1.0915813,-1.0211294
-1.0505908,-1.1057936,-1.0936543,-1.026049
-1.0393674,-1.1096842,-1.0977757,-1.0328312
-1.0303937,-1.1128227,-1.101056,-1.0380973
-1.0272636,-1.1157457,-1.1044594,-1.0426788
-1.0310376,-1.1183754,-1.1079862,-1.0465498
-1.0377641,-1.1211635,-1.1118971,-1.0504985
-1.0454414,-1.1240152,-1.1159254,-1.0544109
-1.052419,-1.1253911,-1.1180435,-1.0560074
-1.0572398,-1.1256208,-1.1185923,-1.0559466
-1.0516236,-1.1254268,-1.1180394,-1.0561265
-1.0302435,-1.1241008,-1.1150563,-1.055339
-1.0031867,-1.1203787,-1.1084051,-1.0499911
-0.980916,-1.1155429,-1.1005116,-1.0421016
-0.98023087,-1.1125084,-1.096637,-1.0374957
-0.9850615,-1.1094552,-1.093246,-1.033077
-0.9822731,-1.1055467,-1.088114,-1.0270885
-0.97021365,-1.101575,-1.0820401,-1.0205866
-0.97461814,-1.1003791,-1.0809562,-1.0190004
-0.9924185,-1.1026294,-1.0854096,-1.0230107
-1.0095218,-1.104708,-1.0894282,-1.0262765
-1.0217935,-1.1070877,-1.093333,-1.0296748
-1.0297674,-1.1097773,-1.0972383,-1.0334842
-1.0361257,-1.1129358,-1.101587,-1.0380024
-1.0410091,-1.1160967,-1.1058251,-1.0425599
-1.0426371,-1.1196479,-1.1103467,-1.0479109
-1.0419091,-1.1222329,-1.113507,-1.0519212
-1.037605,-1.1241722,-1.1156414,-1.0551375
-1.0368698,-1.1257247,-1.1175227,-1.0575533
-1.038804,-1.1264317,-1.1185266,-1.0585382
-1.037718,-1.1262008,-1.1181681,-1.0582398
-1.0391734,-1.1256448,-1.1175805,-1.0573179
-1.0427082,-1.1239474,-1.115687,-1.0545049
-1.0467579,-1.12159,-1.1130023,-1.0506108
-1.0487007,-1.1184736,-1.1092507,-1.0456791
-1.0486,-1.1151674,-1.1051459,-1.0406088
-1.0459644,-1.1116271,-1.1006038,-1.0353763
-1.0452349,-1.1084424,-1.0966246,-1.0305537
-1.0464917,-1.1062411,-1.093978,-1.0270864
-1.0481498,-1.1057358,-1.0934525,-1.026182
-1.0486399,-1.1068732,-1.0948883,-1.0278875
-1.0471702,-1.1088254,-1.0972111,-1.0309937
-1.0464244,-1.1120218,-1.1011319,-1.0359548
-1.0470511,-1.1148322,-1.1046491,-1.0402194
-1.0474813,-1.1181482,-1.1087855,-1.0452795
-1.0488375,-1.1214689,-1.1129856,-1.0502795
-1.0481008,-1.1241907,-1.1163213,-1.0545199
-1.0475405,-1.1259003,-1.1184133,-1.0571907
-1.0489495,-1.1274822,-1.1204741,-1.0595264
-1.0503318,-1.1282598,-1.1215167,-1.060618
-1.0512,-1.1280129,-1.121257,-1.0601697
-1.0478058,-1.1269239,-1.1197075,-1.0587499
-1.0291754,-1.1245561,-1.1155747,-1.056113
-1.0123464,-1.1209898,-1.1099018,-1.051003
-0.9976666,-1.1171297,-1.1039274,-1.0450608
-0.9793235,-1.1111183,-1.0948253,-1.0354275
-0.9629562,-1.105455,-1.0862194,-1.0260935
-0.9503659,-1.1010671,-1.0795124,-1.0187124
-0.9410264,-1.097864,-1.0745729,-1.0132451
-0.9569615,-1.0998937,-1.0786697,-1.0173851
-0.98324156,-1.1049151,-1.0874387,-1.0262513
-1.0022066,-1.1085635,-1.0936264,-1.0321603
-1.0168498,-1.1121109,-1.0992069,-1.0374675
-1.0286677,-1.1157892,-1.104647,-1.0427468
-1.0366386,-1.1195841,-1.1098983,-1.0481865
-1.0422192,-1.12254,-1.1139245,-1.0523958
-1.0458957,-1.124893,-1.1170805,-1.0557721
-1.0471529,-1.1262255,-1.118809,-1.0577321
-1.0488662,-1.1272205,-1.1201441,-1.0591371
-1.0512899,-1.1274917,-1.1206198,-1.0593697
-1.0521855,-1.1266866,-1.1196703,-1.0580591
-1.0523806,-1.1258047,-1.1185917,-1.056687
-1.0496901,-1.124525,-1.1168488,-1.0549321
-1.0446225,-1.1222938,-1.1137754,-1.0518699
-1.0379571,-1.1192757,-1.1096063,-1.0476495
-1.0349874,-1.1156137,-1.1048647,-1.0422008
-1.036865,-1.1128477,-1.1015619,-1.0378689
-1.041482,-1.1116446,-1.1003866,-1.035753
-1.0474731,-1.1096367,-1.0982695,-1.0322431
-1.0576042,-1.1083717,-1.0972959,-1.029425
-1.0671229,-1.1086674,-1.0981688,-1.0288975
-1.068503,-1.1104733,-1.1004678,-1.0315185
-1.069205,-1.1125945,-1.1031222,-1.0347017
-1.0712905,-1.1147835,-1.1059353,-1.0378283
-1.0746028,-1.1172559,-1.1091485,-1.0412444
-1.0774444,-1.1197112,-1.1123161,-1.0446799
-1.0782907,-1.1216439,-1.1147443,-1.0475537
-1.0808693,-1.1226641,-1.1161206,-1.0487983
-1.0851829,-1.12294,-1.1166477,-1.0486526
-1.0814614,-1.1241362,-1.1179726,-1.0509902
-1.0744054,-1.1250347,-1.118766,-1.053266
-1.0683889,-1.1248382,-1.1182356,-1.0536612
-1.0648445,-1.1236247,-1.1165538,-1.0521731
-1.0622132,-1.1219729,-1.1143708,-1.0498992
-1.0612683,-1.1190487,-1.1106981,-1.0454895
-1.0598348,-1.1162156,-1.1071198,-1.0412728
-1.0578167,-1.1136807,-1.1038709,-1.0375694
-1.056903,-1.1111588,-1.1006999,-1.0337818
-1.0607324,-1.1093208,-1.0986371,-1.0305859
-1.0615319,-1.1093783,-1.0987513,-1.030594
-1.0596108,-1.1112849,-1.1010058,-1.033715
-1.0580108,-1.1134543,-1.1036054,-1.0372068
-1.05353,-1.1160333,-1.106547,-1.0415814
-1.0426669,-1.1190939,-1.1096905,-1.0471084
-1.0191237,-1.1210119,-1.1104664,-1.0510052
-0.99668926,-1.1209723,-1.1086612,-1.050882
-0.9843399,-1.1213919,-1.108171,-1.0511657
-0.9751588,-1.1216819,-1.1077445,-1.0512023
-0.9792875,-1.1228565,-1.1095778,-1.0531589
-0.98085976,-1.1231143,-1.1100363,-1.0536152
-0.9780002,-1.1219852,-1.1083636,-1.0517862
-0.98705107,-1.1219349,-1.1090637,-1.0520722
-0.99988884,-1.1224196,-1.1107527,-1.053155
-1.0113894,-1.1216254,-1.1106617,-1.0520284
-1.0207994,-1.1196053,-1.1088456,-1.0488411
-1.0246565,-1.1161907,-1.1048768,-1.043533
-1.0263801,-1.1132473,-1.1013448,-1.0389853
-1.0301187,-1.1103435,-1.0980097,-1.0344056
-1.0352694,-1.1093918,-1.0971985,-1.0327058
-1.0386577,-1.1099865,-1.0981574,-1.0334187
